image,target
23_32.jpg,flower
40_32.jpg,flower
31_32.jpg,flower
33_32.jpg,flower
21_32.jpg,flower
25_32.jpg,flower
29_32.jpg,flower
37_32.jpg,flower
35_32.jpg,flower
27_32.jpg,flower
39_32.jpg,flower
22_32.jpg,flower
30_32.jpg,flower
32_32.jpg,flower
24_32.jpg,flower
36_32.jpg,flower
28_32.jpg,flower
34_32.jpg,flower
38_32.jpg,flower
26_32.jpg,flower
280_32.jpg,berry
273_32.jpg,berry
261_32.jpg,berry
263_32.jpg,berry
271_32.jpg,berry
275_32.jpg,berry
279_32.jpg,berry
267_32.jpg,berry
265_32.jpg,berry
277_32.jpg,berry
269_32.jpg,berry
272_32.jpg,berry
262_32.jpg,berry
270_32.jpg,berry
274_32.jpg,berry
266_32.jpg,berry
278_32.jpg,berry
264_32.jpg,berry
268_32.jpg,berry
276_32.jpg,berry
